Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,b8c6	10	0.0975842538587677	0.18050300589084498	240	14	229	0.4968944099378882	0.028985507246376812	0.474120082815735
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,g8f6	10	0.0975842538587677	0.18050300589084498	24	1	18	0.5581395348837209	0.023255813953488372	0.4186046511627907
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,f7e7	10	0.0975842538587677	0.18050300589084498	14	1	4	0.7368421052631579	0.05263157894736842	0.21052631578947367
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,c8g4	10	0.0975842538587677	0.18050300589084498	4	0	9	0.3076923076923077	0.0	0.6923076923076923
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,c8e6	10	0.0975842538587677	0.18050300589084498	4	0	7	0.36363636363636365	0.0	0.6363636363636364
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,f8c5	10	0.0975842538587677	0.18050300589084498	7	0	3	0.7	0.0	0.3
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,f8e7	10	0.0975842538587677	0.18050300589084498	7	0	0	1.0	0.0	0.0
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,f8d6	10	0.0975842538587677	0.18050300589084498	3	0	3	0.5	0.0	0.5
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,h7h6	10	0.0975842538587677	0.18050300589084498	1	0	2	0.3333333333333333	0.0	0.6666666666666666
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,g1f3,f7f3	10	0.0975842538587677	0.18050300589084498	2	0	0	1.0	0.0	0.0
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,f6f7,b1c3	9	0.01935555448438368	0.03580224910231636	68	3	49	0.5666666666666667	0.025	0.4083333333333333
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,e8f7	8	0.16807073143939827	0.31088286303844703	16	1	12	0.5517241379310345	0.034482758620689655	0.41379310344827586
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,e8d8	8	0.16807073143939827	0.31088286303844703	0	0	1	0.0	0.0	1.0
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,e8d7	8	0.16807073143939827	0.31088286303844703	1	0	0	1.0	0.0	0.0
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,e6f7,e8e7	8	0.16807073143939827	0.31088286303844703	1	0	0	1.0	0.0	0.0
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,d8f6,g1f3	7	0.02253255959956768	0.04167880141834125	64	5	53	0.5245901639344263	0.040983606557377046	0.4344262295081967
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,b8c6	6	0.21184299885823057	0.39184905923637225	480	27	310	0.587515299877601	0.033047735618115054	0.379436964504284
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,c7c6	6	0.21184299885823057	0.39184905923637225	430	21	220	0.6408345752608048	0.03129657228017884	0.32786885245901637
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,f8d6	6	0.21184299885823057	0.39184905923637225	287	20	194	0.5728542914171657	0.03992015968063872	0.3872255489021956
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,d5e6,g8h6	6	0.21184299885823057	0.39184905923637225	245	16	204	0.5268817204301075	0.034408602150537634	0.43870967741935485
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3	5	0.08371021362476083	0.1548399929859842	499951	50124	545507	0.4563337112146786	0.04575102548234637	0.49791526330297503
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5	6	0.08371021362476083	0.1548399929859842	464122	47673	513049	0.45287087595770675	0.04651732361217902	0.5006118004301142
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4	7	0.06685380125807062	0.12366044320814037	718222	76830	787207	0.45392189268634275	0.048557157835727276	0.49752094947792996
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,g8f6	8	0.06685380125807062	0.12366044320814037	467837	51428	513138	0.4531534681708596	0.049813880819796146	0.49703265100934424
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,g8f6,g1f3	9	0.03327592311576463	0.06155095631392692	232629	26246	254995	0.45270009924689125	0.0510751746550684	0.49622472609804036
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,g8f6,c1g5	9	0.012544829395614882	0.023204352390433003	87237	9918	96571	0.4503112643630695	0.051196019119787745	0.4984927165171428
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c7c6	8	0.06685380125807062	0.12366044320814037	145662	16075	161626	0.45045970008937325	0.049711933647325145	0.4998283662633016
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c7c6,g1f3	9	0.03943502429024628	0.07294353484600004	85321	9596	95825	0.4473110274611779	0.05030879407786434	0.5023801784609577
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c7c6,f1d3	9	0.00911374915206214	0.016857833634340492	20955	2243	20884	0.475364094188104	0.05088244634998412	0.4737534594619119
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8b4	8	0.06685380125807062	0.12366044320814037	119726	15825	122523	0.4639212008958671	0.06131962150390973	0.4747591776002232
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8b4,f1d3	9	0.01947711414241867	0.03602709976010931	37374	5489	32324	0.4970806123398992	0.0730046417598787	0.4299147459002221
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8b4,g1f3	9	0.018806954483349455	0.03478749574506146	33981	4174	34445	0.4680578512396694	0.0574931129476584	0.47444903581267217
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c7c5	8	0.06685380125807062	0.12366044320814037	115466	9366	90227	0.5369038263918273	0.043550839537057275	0.4195453340711154
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c7c5,d4c5	9	0.031957919382749354	0.05911302574442206	55911	4586	42307	0.5438601610832263	0.04460915917668573	0.41153067974008795
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c7c5,g1f3	9	0.020877843504774417	0.038618049122807765	35509	2925	28727	0.5287145813790741	0.04355206146424264	0.4277333571566832
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,b8c6	8	0.06685380125807062	0.12366044320814037	41960	4321	43068	0.46961913395785065	0.0483609217786433	0.48201994426350603
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,b8c6,g1f3	9	0.03798849840147627	0.07026787498595949	24028	2484	24259	0.4732622954048571	0.04892556774536645	0.47781213684977647
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,b8c6,f1b5	9	0.008762547611425591	0.016208211064595374	5582	629	5500	0.4766458884809154	0.053710187003671764	0.46964392451541287
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c8e6	8	0.06685380125807062	0.12366044320814037	26744	2263	27256	0.47533903275687395	0.040221815402662495	0.48443915184046354
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c8e6,g1f3	9	0.04037749534419597	0.07468683718706463	16190	1402	16389	0.4764427179894647	0.041258350254554016	0.48229893175598126
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c8e6,c1f4	9	0.006115857936393181	0.011312590889079831	2403	219	2525	0.4668739071303672	0.042549057703516614	0.49057703516611617
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8d6	8	0.06685380125807062	0.12366044320814037	22296	2359	25685	0.4429082240762813	0.04686134286849424	0.5102304330552244
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8d6,g1f3	9	0.038116228643382696	0.07050413946199517	12497	1343	14861	0.43542036862827077	0.04679279467614369	0.5177868366955856
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8d6,f1d3	9	0.008806268497065282	0.0162890822191732	3066	348	3217	0.462373699291208	0.05248077213090031	0.4851455285778917
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,h7h6	8	0.06685380125807062	0.12366044320814037	9342	892	9433	0.47500889815426856	0.045355163471805564	0.4796359383739259
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,h7h6,g1f3	9	0.03568572764566153	0.06600840661000953	4977	508	5013	0.47409030291484094	0.04839016955610592	0.47751952752905313
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,h7h6,f1d3	9	0.008192284590021366	0.015153387305212708	1178	112	1120	0.4887966804979253	0.046473029045643155	0.46473029045643155
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c8f5	8	0.06685380125807062	0.12366044320814037	7311	816	7457	0.46913501026694043	0.052361396303901436	0.4785035934291581
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c8f5,g1f3	9	0.033173796530329834	0.06136205129161637	3590	430	3713	0.46424414845467477	0.05560584507952929	0.4801500064657959
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,c8f5,f1d3	9	0.01271097363498866	0.023511671793231517	1462	160	1341	0.4934188322645967	0.0539993250084374	0.4525818427269659
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8e7	8	0.06685380125807062	0.12366044320814037	13451	1239	14150	0.4664008321775312	0.04296116504854369	0.4906380027739251
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8e7,g1f3	9	0.03899495994324772	0.07212954145795206	7801	774	8247	0.4637379621923671	0.046011175841160386	0.4902508619664725
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,d2d4,f8e7,f1d3	9	0.007985830282040684	0.014771505785438404	1727	144	1574	0.5013062409288824	0.04179970972423803	0.45689404934687955
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6d5,g1f3	7	0.007360432192757579	0.013614697893487212	39963	4088	46061	0.4434814453125	0.045365767045454544	0.5111527876420454
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6	6	0.08371021362476083	0.1548399929859842	97746	7898	92890	0.4923388437245006	0.03978159912156104	0.46787955715393836
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6	7	0.06033481931878243	0.1116021880198324	74706	6241	71759	0.4892145691721347	0.040869382997393684	0.46991604783047164
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,c8e6	8	0.06033481931878243	0.1116021880198324	88817	7426	87228	0.48409285391151735	0.040475061453853746	0.4754320846346289
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,c8e6,g1f3	9	0.03193646940466644	0.05907334940969431	47843	3992	45280	0.4926427431395768	0.04110590536992226	0.46625135149050095
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,c8e6,d2d4	9	0.012029408956625631	0.022250971749025565	17968	1488	17124	0.4911973756150902	0.04067796610169491	0.46812465828321487
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,f7e6	8	0.06033481931878243	0.1116021880198324	1562	93	1278	0.5325605182407092	0.03170814865325605	0.4357313331060348
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,d8e7	8	0.06033481931878243	0.1116021880198324	730	100	806	0.44621026894865523	0.061124694376528114	0.49266503667481665
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,d8e7,g1f3	9	0.016079450625298985	0.029742392406263404	196	30	210	0.44954128440366975	0.06880733944954129	0.481651376146789
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,d8e7,d1e2	9	0.014235476929737175	0.026331567589031362	150	27	209	0.38860103626943004	0.06994818652849741	0.5414507772020726
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,f8c5	8	0.06033481931878243	0.1116021880198324	622	26	363	0.6152324431256182	0.025717111770524232	0.3590504451038576
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,b8c6	8	0.06033481931878243	0.1116021880198324	342	22	152	0.6627906976744186	0.04263565891472868	0.29457364341085274
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,f8b4	8	0.06033481931878243	0.1116021880198324	276	19	208	0.5487077534791253	0.03777335984095427	0.4135188866799205
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,f8d6	8	0.06033481931878243	0.1116021880198324	254	13	217	0.5247933884297521	0.026859504132231406	0.44834710743801653
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,f8e7	8	0.06033481931878243	0.1116021880198324	120	8	93	0.5429864253393665	0.03619909502262444	0.42081447963800905
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,f6d5	8	0.06033481931878243	0.1116021880198324	80	1	43	0.6451612903225806	0.008064516129032258	0.3467741935483871
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d5e6,c7c6	8	0.06033481931878243	0.1116021880198324	30	1	26	0.5263157894736842	0.017543859649122806	0.45614035087719296
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,g8f6,d2d4	7	0.012390363049035541	0.022918633754853736	15107	1088	13191	0.5140883413870551	0.03702443340366161	0.4488872252092833
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,f8d6	6	0.08371021362476083	0.1548399929859842	3482	222	3645	0.4738059599945571	0.03020819159069261	0.4959858484147503
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,f8d6,d5e6	7	0.04106345354704896	0.07595566399707077	1608	114	1883	0.44604715672676837	0.03162274618585298	0.5223300970873787
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,f8d6,d2d4	7	0.03311274881033879	0.06124913044091115	1488	80	1339	0.5118679050567595	0.027519779841761266	0.4606123151014792
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,c7c6	6	0.08371021362476083	0.1548399929859842	1651	97	1260	0.5488696808510638	0.032247340425531915	0.41888297872340424
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,f8b4	6	0.08371021362476083	0.1548399929859842	1451	103	1206	0.5257246376811594	0.03731884057971015	0.4369565217391304
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,e6e5	6	0.08371021362476083	0.1548399929859842	1533	94	1004	0.5826681870011402	0.035727860129228434	0.38160395286963134
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,d8e7	6	0.08371021362476083	0.1548399929859842	1034	80	1123	0.46222619579794366	0.035762181493071074	0.5020116227089853
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,d8e7,d5e6	7	0.04733724641722059	0.08756038941764417	531	41	693	0.4197628458498024	0.03241106719367589	0.5478260869565217
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,d8e7,d2d4	7	0.022564711138011076	0.04173827258406279	319	30	254	0.5290215588723052	0.04975124378109453	0.42122719734660036
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,d8d5	6	0.08371021362476083	0.1548399929859842	1100	50	521	0.6582884500299222	0.029922202274087373	0.3117893476959904
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,c7c5	6	0.08371021362476083	0.1548399929859842	788	56	640	0.5309973045822103	0.03773584905660377	0.431266846361186
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e6,b1c3,f8c5	6	0.08371021362476083	0.1548399929859842	779	42	544	0.5706959706959707	0.03076923076923077	0.39853479853479856
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4	4	0.3790487120937299	0.7011318855908268	92087	7092	115563	0.42882621937022103	0.033025677324417205	0.5381481033053618
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,d1g4	5	0.1338890524896555	0.247656517056912	47388	3053	25411	0.6247429204239835	0.040249433106575964	0.3350076464694405
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3	5	0.11945907036521668	0.22096517039577906	14886	1963	54243	0.20939064873684804	0.027612108254093288	0.7629972430090587
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1	6	0.11945907036521668	0.22096517039577906	14376	1916	41571	0.24844892245476383	0.03311269723311961	0.7184383803121166
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1	7	0.06194785727284605	0.1145858476555959	7851	993	21094	0.26224196673124456	0.03316854833322199	0.7045894849355334
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,g8f6	8	0.06194785727284605	0.1145858476555959	3925	502	11667	0.24387970672300235	0.03119174847769355	0.7249285447993041
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,g8f6,d1c3	9	0.017679042404261335	0.032701180457447	1168	164	3261	0.25430002177226213	0.035706509906379275	0.7099934683213586
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,g8f6,d1e3	9	0.015789120823487914	0.02920536517231604	1015	129	2958	0.24744027303754265	0.03144807411019015	0.7211116528522672
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,d8d5	8	0.06194785727284605	0.1145858476555959	2337	292	5324	0.2938513768389287	0.0367157047654973	0.669432918395574
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,d8d5,g1f3	9	0.019060279988262832	0.03525607559578061	693	71	1683	0.28320392317123005	0.029015120555782592	0.6877809562729873
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,d8d5,d1c3	9	0.01804767827249897	0.033383051555138404	727	95	1495	0.31376780319378506	0.041001294777729826	0.6452309020284851
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,c7c6	8	0.06194785727284605	0.1145858476555959	952	135	2475	0.2672655811341943	0.03790005614823133	0.6948343627175744
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,c7c6,d1c3	9	0.019234792291905597	0.03557887352809912	355	45	706	0.3209764918625678	0.0406871609403255	0.6383363471971067
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,c7c6,d1e3	9	0.01462609431961357	0.027054098225254397	229	29	583	0.272294887039239	0.034482758620689655	0.6932223543400713
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,e7e6	8	0.06194785727284605	0.1145858476555959	399	39	724	0.3433734939759036	0.03356282271944923	0.6230636833046471
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,e7e6,d1c3	9	0.02628252464329871	0.04861516600190084	190	15	288	0.385395537525355	0.030425963488843813	0.5841784989858012
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,e7e6,d1e3	9	0.014180834797398493	0.02623049524646171	74	13	179	0.2781954887218045	0.04887218045112782	0.6729323308270677
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,b8d7	8	0.06194785727284605	0.1145858476555959	51	4	106	0.3167701863354037	0.024844720496894408	0.6583850931677019
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,b8a6	8	0.06194785727284605	0.1145858476555959	41	4	94	0.2949640287769784	0.02877697841726619	0.6762589928057554
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,e7e5	8	0.06194785727284605	0.1145858476555959	32	1	42	0.4266666666666667	0.013333333333333334	0.56
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,g7g6	8	0.06194785727284605	0.1145858476555959	23	5	44	0.3194444444444444	0.06944444444444445	0.6111111111111112
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,d8d6	8	0.06194785727284605	0.1145858476555959	36	1	35	0.5	0.013888888888888888	0.4861111111111111
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,c3d1,b8c6	8	0.06194785727284605	0.1145858476555959	14	0	18	0.4375	0.0	0.5625
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d1,e1d1	7	0.04568360280389047	0.08450162090658622	5164	739	16225	0.23336948662328272	0.03339660159074476	0.7332339117859725
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g8f6	6	0.11945907036521668	0.22096517039577906	66684	6550	77900	0.4412243439596649	0.04333902364788863	0.5154366323924464
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g8f6,f1e2	7	0.048730074947304865	0.09013672449660681	29672	3257	28722	0.4812898412029002	0.05282963779987348	0.4658805209972263
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g8f6,f2f3	7	0.03816850641725851	0.07060083841651629	21578	1833	24878	0.44685124976702767	0.037958955455693846	0.5151897947772784
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4e2	6	0.11945907036521668	0.22096517039577906	98	9	74	0.5414364640883977	0.049723756906077346	0.4088397790055249
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4f3	6	0.11945907036521668	0.22096517039577906	39	4	15	0.6724137931034483	0.06896551724137931	0.25862068965517243
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,d8d5	6	0.11945907036521668	0.22096517039577906	33	3	21	0.5789473684210527	0.05263157894736842	0.3684210526315789
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,c7c6	6	0.11945907036521668	0.22096517039577906	10	0	6	0.625	0.0	0.375
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4f5	6	0.11945907036521668	0.22096517039577906	7	1	7	0.4666666666666667	0.06666666666666667	0.4666666666666667
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4h5	6	0.11945907036521668	0.22096517039577906	10	0	4	0.7142857142857143	0.0	0.2857142857142857
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,e7e6	6	0.11945907036521668	0.22096517039577906	7	0	7	0.5	0.0	0.5
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8g4,b1c3,g4d7	6	0.11945907036521668	0.22096517039577906	4	1	8	0.3076923076923077	0.07692307692307693	0.6153846153846154
B01: Scandinavian Defense	e2e4,d7d5,e4d5,e7e5	4	0.3790487120937299	0.7011318855908268	48419	2818	38717	0.5382640016008182	0.03132712275162861	0.4304088756475532
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c8f5	4	0.3790487120937299	0.7011318855908268	38282	2480	31906	0.5268068475807783	0.03412781416854736	0.4390653382506743
B01: Scandinavian Defense	e2e4,d7d5,e4d5,d8d6	4	0.3790487120937299	0.7011318855908268	30702	1850	19181	0.5934703187520538	0.03576053969419906	0.37076914155374713
B01: Scandinavian Defense	e2e4,d7d5,e4d5,c7c5	4	0.3790487120937299	0.7011318855908268	15605	984	11790	0.5498784312343634	0.03467352619894993	0.41544804256668666
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6	4	0.3790487120937299	0.7011318855908268	11584	971	11772	0.47617873145065154	0.03991449829407654	0.4839067702552719
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3	5	0.17332749099069558	0.32060636721800295	6534	575	7043	0.46170152628603733	0.04063029960429621	0.49766817410966646
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7	6	0.17332749099069558	0.32060636721800295	5326	479	5788	0.45941516432329854	0.04131803674631243	0.49926679893038906
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3	7	0.05995369954909767	0.11089722526905821	5450	491	5302	0.4847460642177355	0.043671617895579475	0.47158231788668503
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,g8f6	8	0.05995369954909767	0.11089722526905821	8536	855	9410	0.45401840327642146	0.04547630445189086	0.5005052922716877
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,g8f6,d2d4	9	0.023198934323689458	0.042911404384468825	3296	329	3650	0.45305841924398627	0.0452233676975945	0.5017182130584192
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,g8f6,f1c4	9	0.02267915064056075	0.04194995298726355	3296	296	3520	0.4634420697412823	0.04161979752530934	0.4949381327334083
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,g7c3	8	0.05995369954909767	0.11089722526905821	926	62	466	0.6368638239339752	0.04264099037138927	0.3204951856946355
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,c7c6	8	0.05995369954909767	0.11089722526905821	903	83	999	0.454911838790932	0.04181360201511335	0.5032745591939547
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,c7c6,d5c6	9	0.03331432272174042	0.06162198462053965	503	56	544	0.45602901178603805	0.050770625566636446	0.4932003626473255
B01: Scandinavian Defense	e2e4,d7d5,e4d5,g7g6,b1c3,f8g7,g1f3,c7c6,d2d4	9	0.019269753305956833	0.035643541421490746	292	22	324	0.45768025078369906	0.034482758620689655	0.5078369905956113
