Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx	stockfish_eval
B06: Modern Defense	d2d4,g7g6,e2e4,f8g7,c1h6,d7d6	6	0.0102222480342406	0.1933066317336883	9336	189	957	0.8906697195191757	0.0180309101316542	0.09129937034917	1. d4 g6 2. e4 Bg7 3. Bh6 d6	rnbqk1nr/ppp1ppbp/3p2pB/8/3PP3/8/PPP2PPP/RN1QKBNR w KQkq - 0 4	1	+1154
A40: Horwitz Defense	d2d4,e7e6,c1g5,d7d5	4	0.0297843493131459	0.3034925375787798	127756	3045	20669	0.8434409454017298	0.0201029906912259	0.1364560639070443	1. d4 e6 2. Bg5 d5	rnbqkbnr/ppp2ppp/4p3/3p2B1/3P4/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3	2	+959
A40: Horwitz Defense	d2d4,e7e6,c1g5,d7d5,g5d8,e8d8,b1d2	7	0.027599324876606	0.2812278708591871	827	28	150	0.8228855721393035	0.0278606965174129	0.1492537313432835	1. d4 e6 2. Bg5 d5 3. Bxd8 Kxd8 4. Nd2	rnbk1bnr/ppp2ppp/4p3/3p4/3P4/8/PPPNPPPP/R2QKBNR b KQ - 1 4	3	-944
B10: Caro-Kann Defense: Breyer Variation	e2e4,c7c6,d2d3,d7d5,g1f3,d5e4,f3g5,e4d3,f1d3,g8f6,g5f7,e8f7	12	0.0122353343242025	0.1482397306544326	10969	362	2250	0.8076724836168176	0.0266548855018039	0.1656726308813784	1. e4 c6 2. d3 d5 3. Nf3 dxe4 4. Ng5 exd3 5. Bxd3 Nf6 6. Nxf7 Kxf7	rnbq1b1r/pp2pkpp/2p2n2/8/8/3B4/PPP2PPP/RNBQK2R w KQ - 0 7	4	+532
A06: Zukertort Opening: Tennison Gambit	g1f3,d7d5,e2e4,d5e4,f3e5,g8f6,d1h5,g7g6,f1c4	9	0.0327569546386949	0.1179328489724105	797	8	279	0.735239852398524	0.007380073800738	0.257380073800738	1. Nf3 d5 2. e4 dxe4 3. Ne5 Nf6 4. Qh5 g6 5. Bc4	rnbqkb1r/ppp1pp1p/5np1/4N2Q/2B1p3/8/PPPP1PPP/RNB1K2R b KQkq - 1 5	5	+205
B15: Caro-Kann Defense	e2e4,c7c6,d2d4,d7d5,b1c3,d5e4,d4d5,c6d5,d1d5,d8d5	10	0.0218724388382284	0.2650000691620556	957	51	301	0.7310924369747899	0.0389610389610389	0.2299465240641711	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. d5 cxd5 5. Qxd5 Qxd5	rnb1kbnr/pp2pppp/8/3q4/4p3/2N5/PPP2PPP/R1B1KBNR w KQkq - 0 6	6	+57
C00: French Defense: Diemer-Duhm Gambit Accepted	e2e4,e7e6,d2d4,d7d5,c2c4,d5e4,d4d5,e6d5,c4d5,g8f6,b1c3,f8b4,d1a4	13	0.0175808362656601	0.1495698117894216	4401	163	1496	0.7262376237623762	0.0268976897689769	0.2468646864686468	1. e4 e6 2. d4 d5 3. c4 dxe4 4. d5 exd5 5. cxd5 Nf6 6. Nc3 Bb4 7. Qa4+	rnbqk2r/ppp2ppp/5n2/3P4/Qb2p3/2N5/PP3PPP/R1B1KBNR b KQkq - 4 7	7	-484
A45: Indian Defense	d2d4,g8f6,c1f4,g7g6,f4c7,f8g7	6	0.0336468295330555	0.1332547062837556	2532	108	847	0.7261256094063665	0.0309721823917407	0.2429022082018927	1. d4 Nf6 2. Bf4 g6 3. Bxc7 Bg7	rnbqk2r/ppBpppbp/5np1/8/3P4/8/PPP1PPPP/RN1QKBNR w KQkq - 1 4	8	+1062
B10: Caro-Kann Defense	e2e4,c7c6,b1c3,d7d5,d1e2,d5e4,c3e4,g8f6,e4f6,g7f6,b2b3	11	0.01682292475321	0.2038216339787827	931	43	321	0.7189189189189189	0.0332046332046332	0.2478764478764479	1. e4 c6 2. Nc3 d5 3. Qe2 dxe4 4. Nxe4 Nf6 5. Nxf6+ gxf6 6. b3	rnbqkb1r/pp2pp1p/2p2p2/8/8/1P6/P1PPQPPP/R1B1KBNR b KQkq - 0 6	9	+1
C44: Scotch Game	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4,f3g5,h7h6,g5f7,e8f7,f1c4	11	0.0582123385945945	0.183437237377911	20343	391	7589	0.7182501853617201	0.0138050347773894	0.2679447798608904	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Ng5 h6 5. Nxf7 Kxf7 6. Bc4+	r1bq1bnr/pppp1kp1/2n4p/8/2BpP3/8/PPP2PPP/RNBQK2R b KQ - 1 6	10	+390
D00: Blackmar-Diemer Gambit	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,d1e2,c8f5,e2b5	9	0.0576174679245378	0.1624985545841815	4072	120	1579	0.7055969502685843	0.020793623288858	0.2736094264425576	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Qe2 Bf5 5. Qb5+	rn1qkb1r/ppp1pppp/5n2/1Q3b2/3Pp3/2N5/PPP2PPP/R1B1KBNR b KQkq - 5 5	11	+139
B12: Caro-Kann Defense: Advance Variation, Bayonet Attack	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,g2g4,f5g6,h2h4,h7h6,h4h5,g6h7,e5e6	13	0.0101400498441909	0.1228538769677929	12999	523	4927	0.7045910347444306	0.0283484199685619	0.2670605452870074	1. e4 c6 2. d4 d5 3. e5 Bf5 4. g4 Bg6 5. h4 h6 6. h5 Bh7 7. e6	rn1qkbnr/pp2pppb/2p1P2p/3p3P/3P2P1/8/PPP2P2/RNBQKBNR b KQkq - 0 7	12	-167
A00: Mieses Opening	d2d3,e7e6,c1g5,d7d5	4	0.0324038572746522	0.2879444143656379	10364	467	3930	0.7021204525438656	0.0316374229388252	0.2662421245173091	1. d3 e6 2. Bg5 d5	rnbqkbnr/ppp2ppp/4p3/3p2B1/8/3P4/PPP1PPPP/RN1QKBNR w KQkq - 0 3	13	+948
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,b2g7,g8f6	6	0.0132424119834533	0.1376439399020564	4155	170	1613	0.6997305490063994	0.0286291680700572	0.2716402829235433	1. b3 e6 2. Bb2 d5 3. Bxg7 Nf6	rnbqkb1r/ppp2pBp/4pn2/3p4/8/1P6/P1PPPPPP/RN1QKBNR w KQkq - 1 4	14	+721
B13: Caro-Kann Defense: Exchange Variation	e2e4,c7c6,d2d4,d7d5,e4d5,c6d5,c1f4,b8c6,b1c3,g8f6,c3b5	11	0.0188521053128766	0.2284065919083079	14940	680	5827	0.6966009232060428	0.0317060661164731	0.271693010677484	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Bf4 Nc6 5. Nc3 Nf6 6. Nb5	r1bqkb1r/pp2pppp/2n2n2/1N1p4/3P1B2/8/PPP2PPP/R2QKBNR b KQkq - 5 6	15	-151
A02: Bird Opening: From's Gambit, Lasker Variation	f2f4,e7e5,f4e5,d7d6,e5d6,f8d6,g1f3,g7g5,d2d3,g5g4,f3d4,d8h4,g2g3,d6g3,h2g3,h4h1,c1f4	17	0.0261672940911513	0.2331348227937905	1808	84	707	0.6956521739130435	0.0323201231242785	0.272027702962678	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5 5. d3 g4 6. Nd4 Qh4+ 7. g3 Bxg3+ 8. hxg3 Qxh1 9. Bf4	rnb1k1nr/ppp2p1p/8/8/3N1Bp1/3P2P1/PPP1P3/RN1QKB1q b Qkq - 1 9	16	-100
A06: Zukertort Opening: Tennison Gambit	e2e4,d7d5,g1f3,d5e4,f3g5,g8f6,d1e2,c8f5,e2b5	9	0.0159162323493723	0.1614651337132123	22854	699	9858	0.6840262189099399	0.020921253479393	0.2950525276106671	1. e4 d5 2. Nf3 dxe4 3. Ng5 Nf6 4. Qe2 Bf5 5. Qb5+	rn1qkb1r/ppp1pppp/5n2/1Q3bN1/4p3/8/PPPP1PPP/RNB1KB1R b KQkq - 5 5	17	+150
A00: Mieses Opening	d2d3,c7c5,c1g5,e7e6	4	0.0132253754283796	0.1620744469466154	2351	95	993	0.6836289619075313	0.0276243093922651	0.2887467287002035	1. d3 c5 2. Bg5 e6	rnbqkbnr/pp1p1ppp/4p3/2p3B1/8/3P4/PPP1PPPP/RN1QKBNR w KQkq - 0 3	18	+928
B20: Sicilian Defense: Mengarini Variation	e2e4,c7c5,a2a3,b8c6,b2b4,c5b4,a3b4,c6b4,d2d4,d7d5,c2c3	11	0.0235525406296847	0.1005396798785963	7806	431	3201	0.6824619688756776	0.0376814128344116	0.2798566182899108	1. e4 c5 2. a3 Nc6 3. b4 cxb4 4. axb4 Nxb4 5. d4 d5 6. c3	r1bqkbnr/pp2pppp/8/3p4/1n1PP3/2P5/5PPP/RNBQKBNR b KQkq - 0 6	19	0
A06: Zukertort Opening: Tennison Gambit	e2e4,d7d5,g1f3,d5e4,f3g5,g8f6,b1c3,c8f5,f1c4,e7e6,d2d3,e4d3,d1f3	13	0.0149264520532875	0.151424126246998	1902	102	784	0.6822094691535151	0.0365853658536585	0.2812051649928264	1. e4 d5 2. Nf3 dxe4 3. Ng5 Nf6 4. Nc3 Bf5 5. Bc4 e6 6. d3 exd3 7. Qf3	rn1qkb1r/ppp2ppp/4pn2/5bN1/2B5/2Np1Q2/PPP2PPP/R1B1K2R b KQkq - 1 7	20	+295
A00: Van Geet Opening: Dunst-Perrenet Gambit	d2d3,d7d5,e2e4,d5e4,b1c3,e4d3,c1g5	7	0.1509923260536915	0.544889412006772	639	16	286	0.6790648246546227	0.0170031880977683	0.3039319872476089	1. d3 d5 2. e4 dxe4 3. Nc3 exd3 4. Bg5	rnbqkbnr/ppp1pppp/8/6B1/8/2Np4/PPP2PPP/R2QKBNR b KQkq - 1 4	21	+158
A06: Zukertort Opening: Tennison Gambit	g1f3,d7d5,e2e4,d5e4,f3e5,g8f6,f1b5,c7c6,d1h5	9	0.0915120605110938	0.3294652427384167	1360	57	601	0.6739345887016849	0.0282457879088206	0.2978196233894945	1. Nf3 d5 2. e4 dxe4 3. Ne5 Nf6 4. Bb5+ c6 5. Qh5	rnbqkb1r/pp2pppp/2p2n2/1B2N2Q/4p3/8/PPPP1PPP/RNB1K2R b KQkq - 1 5	22	+1407
B01: Scandinavian Defense	e2e4,d7d5,e4e5,d5d4,f1b5,c7c6,b5e2	7	0.0122724839814976	0.1245004611373314	376	12	170	0.6738351254480287	0.021505376344086	0.3046594982078853	1. e4 d5 2. e5 d4 3. Bb5+ c6 4. Be2	rnbqkbnr/pp2pppp/2p5/4P3/3p4/8/PPPPBPPP/RNBQK1NR b KQkq - 1 4	23	+3
A15: English Opening: Anglo-Indian Defense	c2c4,g8f6,g2g3,g7g6,f1g2,f8g7,g2b7,e8h8	8	0.0396912901779309	0.1981282306022536	472	27	202	0.6733238231098431	0.0385164051355206	0.2881597717546362	1. c4 Nf6 2. g3 g6 3. Bg2 Bg7 4. Bxb7 O-O	rnbq1rk1/pBppppbp/5np1/8/2P5/6P1/PP1PPP1P/RNBQK1NR w KQ - 1 5	24	+556
B20: Sicilian Defense: Wing Gambit, Abrahams Variation	e2e4,c7c5,b2b4,c5b4,c1b2,b8c6,d2d4,d7d5,e4d5,d8d5,c2c4	11	0.0247766847236686	0.1057652331328936	2264	107	996	0.6724086724086724	0.0317790317790317	0.2958122958122958	1. e4 c5 2. b4 cxb4 3. Bb2 Nc6 4. d4 d5 5. exd5 Qxd5 6. c4	r1b1kbnr/pp2pppp/2n5/3q4/1pPP4/8/PB3PPP/RN1QKBNR b KQkq c3 0 6	25	-10
B10: Caro-Kann Defense	e2e4,c7c6,g1f3,d7d5,f3e5,d5e4,d1h5,g7g6,f1c4	9	0.025543967820522	0.3094832400345124	1775	58	809	0.6718395155185466	0.0219530658591975	0.3062074186222558	1. e4 c6 2. Nf3 d5 3. Ne5 dxe4 4. Qh5 g6 5. Bc4	rnbqkbnr/pp2pp1p/2p3p1/4N2Q/2B1p3/8/PPPP1PPP/RNB1K2R b KQkq - 1 5	26	+269
A00: Van Geet Opening	b1c3,d7d5,e2e4,d5d4,f1b5,c7c6,b5c4	7	0.093462476656452	0.3783739883318958	451	12	211	0.6691394658753709	0.0178041543026706	0.3130563798219584	1. Nc3 d5 2. e4 d4 3. Bb5+ c6 4. Bc4	rnbqkbnr/pp2pppp/2p5/8/2BpP3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 4	27	+420
D10: Slav Defense: Diemer Gambit	e2e4,c7c6,d2d4,d7d5,c2c4,d5e4,b1c3,g8f6,f1e2,c8f5,g2g4,f5g6,h2h4	13	0.0268137930024145	0.3248680703917519	337	22	146	0.6673267326732674	0.0435643564356435	0.2891089108910891	1. e4 c6 2. d4 d5 3. c4 dxe4 4. Nc3 Nf6 5. Be2 Bf5 6. g4 Bg6 7. h4	rn1qkb1r/pp2pppp/2p2nb1/8/2PPp1PP/2N5/PP2BP2/R1BQK1NR b KQkq - 0 7	28	+123
C11: French Defense: Classical Variation, Steinitz Variation	b1c3,e7e6,e2e4,d7d5,d2d4,g8f6,e4e5,f6d7,d1h5,c7c5,g1f3	11	0.0158129476647619	0.1452595368148904	3498	158	1600	0.6655251141552512	0.0300608828006088	0.30441400304414	1. Nc3 e6 2. e4 d5 3. d4 Nf6 4. e5 Nfd7 5. Qh5 c5 6. Nf3	rnbqkb1r/pp1n1ppp/4p3/2ppP2Q/3P4/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 1 6	29	+85
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,e4e5,f6d7,g1f3,c7c5,f3g5	11	0.0170024566989646	0.1446492197523714	491	9	240	0.6635135135135135	0.0121621621621621	0.3243243243243243	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. Nf3 c5 6. Ng5	rnbqkb1r/pp1n1ppp/4p3/2ppP1N1/3P4/3B4/PPP2PPP/RNBQK2R b KQkq - 1 6	30	+102
B10: Caro-Kann Defense	e2e4,c7c6,f2f4,d7d5,d2d3,d5e4,d3e4,d8d1,e1d1,c8g4,d1e1	11	0.0181521083221182	0.2199256331850406	441	49	176	0.6621621621621622	0.0735735735735735	0.2642642642642642	1. e4 c6 2. f4 d5 3. d3 dxe4 4. dxe4 Qxd1+ 5. Kxd1 Bg4+ 6. Ke1	rn2kbnr/pp2pppp/2p5/8/4PPb1/8/PPP3PP/RNB1KBNR b kq - 2 6	31	-15
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,e4e5,f6d7,f2f4,c7c5,f4f5	11	0.0185986156746577	0.1582286191605061	415	19	194	0.660828025477707	0.0302547770700636	0.3089171974522293	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. f4 c5 6. f5	rnbqkb1r/pp1n1ppp/4p3/2ppPP2/3P4/3B4/PPP3PP/RNBQK1NR b KQkq - 0 6	32	+158
B50: Sicilian Defense	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,e4e5,g8f6	8	0.0234269953413962	0.1000037596442045	1952	87	922	0.6592367443431273	0.0293819655521783	0.3113812901046943	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. e5 Nf6	rnbqkb1r/pp2pppp/3p1n2/4P3/3p4/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5	33	+574
C55: Italian Game: Two Knights Defense	e2e4,e7e5,g1f3,b8c6,f1c4,g8f6,d1e2,f8c5,f3g5,e8h8,g5f7	11	0.0318512838797986	0.1003689537804	1046	59	483	0.6586901763224181	0.0371536523929471	0.3041561712846347	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Qe2 Bc5 5. Ng5 O-O 6. Nxf7	r1bq1rk1/pppp1Npp/2n2n2/2b1p3/2B1P3/8/PPPPQPPP/RNB1K2R b KQ - 0 6	34	+95
A00: Mieses Opening: Reversed Rat	d2d3,e7e5,c1g5,b8c6	4	0.0163716947641852	0.1208906505012823	2556	125	1200	0.6585931460963669	0.0322081937644936	0.3091986601391394	1. d3 e5 2. Bg5 Nc6	r1bqkbnr/pppp1ppp/2n5/4p1B1/8/3P4/PPP1PPPP/RN1QKBNR w KQkq - 2 3	35	+888
A06: Zukertort Opening: Tennison Gambit	e2e4,d7d5,g1f3,d5e4,f3g5,g8f6,b1c3,c8f5,f1c4,e7e6,f2f3,e4f3,d1f3	13	0.0134329754170744	0.1362732790194368	12555	639	6056	0.6522077922077922	0.0331948051948051	0.3145974025974026	1. e4 d5 2. Nf3 dxe4 3. Ng5 Nf6 4. Nc3 Bf5 5. Bc4 e6 6. f3 exf3 7. Qxf3	rn1qkb1r/ppp2ppp/4pn2/5bN1/2B5/2N2Q2/PPPP2PP/R1B1K2R b KQkq - 0 7	36	+195
C00: French Defense: Steiner Variation	e2e4,e7e6,c2c4,d7d5,e4d5,e6d5,d1b3,d5c4,f1c4	9	0.0331415039477366	0.2819529419976211	1786	81	873	0.6518248175182482	0.0295620437956204	0.3186131386861314	1. e4 e6 2. c4 d5 3. exd5 exd5 4. Qb3 dxc4 5. Bxc4	rnbqkbnr/ppp2ppp/8/8/2B5/1Q6/PP1P1PPP/RNB1K1NR b KQkq - 0 5	37	-54
A13: English Opening: Agincourt Defense	c2c4,e7e6,e2e3,d7d5,a2a3,d5c4,b1c3	7	0.0129973892173345	0.1113178622336695	631	27	312	0.6505154639175258	0.0278350515463917	0.3216494845360825	1. c4 e6 2. e3 d5 3. a3 dxc4 4. Nc3	rnbqkbnr/ppp2ppp/4p3/8/2p5/P1N1P3/1P1P1PPP/R1BQKBNR b KQkq - 1 4	38	+11
A05: King's Indian Attack: Symmetrical Defense	g1f3,g8f6,g2g3,g7g6,e2e4,f8g7,e4e5,e8h8,e5f6	9	0.0268565613153186	0.1360065268767478	697	45	334	0.6477695167286245	0.0418215613382899	0.3104089219330855	1. Nf3 Nf6 2. g3 g6 3. e4 Bg7 4. e5 O-O 5. exf6	rnbq1rk1/ppppppbp/5Pp1/8/8/5NP1/PPPP1P1P/RNBQKB1R b KQ - 0 5	39	-460
C00: French Defense: Steinitz Attack	e2e4,e7e6,e4e5,d7d5,f1b5,c8d7,b5e2	7	0.0126181374965102	0.1073494128474677	481	8	260	0.6421895861148198	0.0106809078771695	0.3471295060080107	1. e4 e6 2. e5 d5 3. Bb5+ Bd7 4. Be2	rn1qkbnr/pppb1ppp/4p3/3pP3/8/8/PPPPBPPP/RNBQK1NR b KQkq - 3 4	40	+62
A00: Mieses Opening	d2d3,g8f6,g2g3,g7g6,f1g2,f8g7,f2f4,e8h8,g1h3	9	0.0323476251027808	0.2466945498891104	640	39	318	0.641925777331996	0.0391173520561685	0.3189568706118355	1. d3 Nf6 2. g3 g6 3. Bg2 Bg7 4. f4 O-O 5. Nh3	rnbq1rk1/ppppppbp/5np1/8/5P2/3P2PN/PPP1P1BP/RNBQK2R b KQ - 2 5	41	+75
A40: Horwitz Defense	d2d4,e7e6,g1f3,d7d5,c2c3,g8f6,c1g5,f8e7,g5f6,e7f6,d1c2	11	0.0125696114424377	0.1280801280208252	383	20	195	0.6404682274247492	0.0334448160535117	0.3260869565217391	1. d4 e6 2. Nf3 d5 3. c3 Nf6 4. Bg5 Be7 5. Bxf6 Bxf6 6. Qc2	rnbqk2r/ppp2ppp/4pb2/3p4/3P4/2P2N2/PPQ1PPPP/RN2KB1R b KQkq - 1 6	42	+43
A00: Mieses Opening	d2d3,e7e6,g2g3,d7d5,f1g2,g8f6,f2f4,f8e7,g1h3	9	0.0116281157240321	0.103328777927665	529	23	274	0.6404358353510896	0.0278450363196125	0.3317191283292978	1. d3 e6 2. g3 d5 3. Bg2 Nf6 4. f4 Be7 5. Nh3	rnbqk2r/ppp1bppp/4pn2/3p4/5P2/3P2PN/PPP1P1BP/RNBQK2R b KQkq - 2 5	43	+84
A45: Indian Defense	d2d4,g8f6,c1f4,g7g6,b1c3,f8g7,e2e4,d7d6,e4e5,d6e5,d4e5	11	0.0256845776092927	0.1017210504777633	12006	856	5973	0.6374303159012477	0.0454473055481815	0.3171223785505707	1. d4 Nf6 2. Bf4 g6 3. Nc3 Bg7 4. e4 d6 5. e5 dxe5 6. dxe5	rnbqk2r/ppp1ppbp/5np1/4P3/5B2/2N5/PPP2PPP/R2QKBNR b KQkq - 0 6	44	-69
A01: Nimzo-Larsen Attack	b2b3,e7e6,g1f3,d7d5,c1b2,g8f6,b1c3,f8e7,e2e4	9	0.0148157539557976	0.1539975307854494	576	20	311	0.6350606394707828	0.022050716648291	0.3428886438809261	1. b3 e6 2. Nf3 d5 3. Bb2 Nf6 4. Nc3 Be7 5. e4	rnbqk2r/ppp1bppp/4pn2/3p4/4P3/1PN2N2/PBPP1PPP/R2QKB1R b KQkq - 0 5	45	+87
B15: Caro-Kann Defense: Tartakower Variation	e2e4,c7c6,d2d4,d7d5,b1d2,d5e4,d2e4,g8f6,e4f6,e7f6,f1d3,f8d6,d1h5	13	0.01643483807496	0.1991196893379608	4738	437	2297	0.6341006423982869	0.0584850107066381	0.3074143468950749	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nf6 5. Nxf6+ exf6 6. Bd3 Bd6 7. Qh5	rnbqk2r/pp3ppp/2pb1p2/7Q/3P4/3B4/PPP2PPP/R1B1K1NR b KQkq - 3 7	46	-26
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,e2e4,f8g7,b1c3,e7e6,d2d4,g8e7,h2h4	9	0.0102118880055407	0.1521910259616828	5512	284	2911	0.6330538647065579	0.0326174342483059	0.3343287010451361	1. Nf3 g6 2. e4 Bg7 3. Nc3 e6 4. d4 Ne7 5. h4	rnbqk2r/ppppnpbp/4p1p1/8/3PP2P/2N2N2/PPP2PP1/R1BQKB1R b KQkq - 0 5	47	-138
C00: French Defense: Steiner Variation	c2c4,e7e6,e2e4,d7d5,c4d5,e6d5,d1a4,c8d7,a4b3	9	0.0269246253233672	0.2305995213594466	1104	47	595	0.6323024054982818	0.0269186712485681	0.34077892325315	1. c4 e6 2. e4 d5 3. cxd5 exd5 4. Qa4+ Bd7 5. Qb3	rn1qkbnr/pppb1ppp/8/3p4/4P3/1Q6/PP1P1PPP/RNB1KBNR b KQkq - 3 5	48	+102
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,c1g5,f8g7,e2e4,d7d6,e4e5	9	0.0210935754019485	0.1287978179967241	71086	5149	36267	0.631864322412046	0.045768075234218	0.3223676023537359	1. Nc3 Nf6 2. d4 g6 3. Bg5 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P1B1/3P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 5	49	-13
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,e2e4,d5e4,g1e2,g8f6,e1h1	9	0.0110442631725955	0.1147269327382302	1515	119	768	0.6307243963363863	0.049542048293089	0.3197335553705245	1. g3 e6 2. Bg2 d5 3. e4 dxe4 4. Ne2 Nf6 5. O-O	rnbqkb1r/ppp2ppp/4pn2/8/4p3/6P1/PPPPNPBP/RNBQ1RK1 b kq - 3 5	50	+103
C00: French Defense: Chigorin Variation	e2e4,e7e6,d1e2,d7d5,e4d5,d8d5,b1c3,d5d8,b2b3,g8f6,c1b2,f8e7,e1a1,e8h8,g2g4	15	0.0141003893444172	0.1199597418765261	873	45	467	0.6303249097472924	0.0324909747292418	0.3371841155234657	1. e4 e6 2. Qe2 d5 3. exd5 Qxd5 4. Nc3 Qd8 5. b3 Nf6 6. Bb2 Be7 7. O-O-O O-O 8. g4	rnbq1rk1/ppp1bppp/4pn2/8/6P1/1PN5/PBPPQP1P/2KR1BNR b - - 0 8	51	-106
A00: Van Geet Opening: Dunst-Perrenet Gambit	e2e4,d7d5,d2d3,d5e4,b1c3,e4d3,f1d3,g8f6,d1e2,e7e6	10	0.0106756006469016	0.1083005857217707	1148	45	629	0.6300768386388584	0.0246981339187705	0.345225027442371	1. e4 d5 2. d3 dxe4 3. Nc3 exd3 4. Bxd3 Nf6 5. Qe2 e6	rnbqkb1r/ppp2ppp/4pn2/8/8/2NB4/PPP1QPPP/R1B1K1NR w KQkq - 0 6	52	0
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,d2d3,f8g7,b2f6,e8h8,f6g7,g8g7	10	0.0161670196895026	0.1099310000061614	1067	58	572	0.6287566293459045	0.0341779611078373	0.3370654095462581	1. b3 Nf6 2. Bb2 g6 3. d3 Bg7 4. Bxf6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/6p1/8/8/1P1P4/P1P1PPPP/RN1QKBNR w KQ - 0 6	53	+667
A00: Hungarian Opening: Indian Defense	g2g3,g8f6,f1g2,g7g6,e2e4,f8g7,e4e5,f6g8,g1f3,d7d6,d1e2	11	0.0151523608877274	0.1419923791735242	333	31	168	0.6259398496240601	0.0582706766917293	0.3157894736842105	1. g3 Nf6 2. Bg2 g6 3. e4 Bg7 4. e5 Ng8 5. Nf3 d6 6. Qe2	rnbqk1nr/ppp1ppbp/3p2p1/4P3/8/5NP1/PPPPQPBP/RNB1K2R b KQkq - 1 6	54	-36
C25: Vienna Game: Max Lange Defense	b1c3,e7e5,e2e4,b8c6,f1c4,f8c5,d1g4	7	0.0159701781084407	0.1257020502888176	102821	5008	56461	0.6258506299835657	0.0304826830604419	0.3436666869559924	1. Nc3 e5 2. e4 Nc6 3. Bc4 Bc5 4. Qg4	r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P1Q1/2N5/PPPP1PPP/R1B1K1NR b KQkq - 4 4	55	-20
C00: French Defense: Knight Variation	e2e4,e7e6,g1f3,d7d5,f3e5,d5e4,f1b5,c7c6,d1h5	9	0.0258604672164332	0.2200091711168207	852	29	489	0.621897810218978	0.0211678832116788	0.356934306569343	1. e4 e6 2. Nf3 d5 3. Ne5 dxe4 4. Bb5+ c6 5. Qh5	rnbqkbnr/pp3ppp/2p1p3/1B2N2Q/4p3/8/PPPP1PPP/RNB1K2R b KQkq - 1 5	56	+707
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,f3e5,f8g7,e5f7,e8f7,e2e4,g8f6,f1c4,e7e6,e4e5,f6d5,d1f3	13	0.0107175282081296	0.1597267432705412	416	14	241	0.6199701937406855	0.0208643815201192	0.3591654247391952	1. Nf3 g6 2. Ne5 Bg7 3. Nxf7 Kxf7 4. e4 Nf6 5. Bc4+ e6 6. e5 Nd5 7. Qf3+	rnbq3r/pppp1kbp/4p1p1/3nP3/2B5/5Q2/PPPP1PPP/RNB1K2R b KQ - 2 7	57	+383
C00: French Defense: La Bourdonnais Variation	e2e4,e7e6,f2f4,d7d5,e4e5,c7c5,b2b4,c5b4,a2a3,b4a3,c1a3,f8a3,b1a3	13	0.0124171443623733	0.1056394540724953	362	19	203	0.6198630136986302	0.0325342465753424	0.3476027397260274	1. e4 e6 2. f4 d5 3. e5 c5 4. b4 cxb4 5. a3 bxa3 6. Bxa3 Bxa3 7. Nxa3	rnbqk1nr/pp3ppp/4p3/3pP3/5P2/N7/2PP2PP/R2QKBNR b KQkq - 0 7	58	+75
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,e2e4,f8g7,e4e5,f6d5,d1f3	9	0.0282174878169593	0.1918706547623095	1789	68	1032	0.619245413637937	0.0235375562478366	0.3572170301142264	1. b3 Nf6 2. Bb2 g6 3. e4 Bg7 4. e5 Nd5 5. Qf3	rnbqk2r/ppppppbp/6p1/3nP3/8/1P3Q2/PBPP1PPP/RN2KBNR b KQkq - 2 5	59	+74
